Name,Latitude,Longitude,Country,State/Province
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38285,55.7942,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.199,55.4104,France,RÈunion
Acanthophoenix,-21.199,55.4104,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.199,55.4104,France,RÈunion
Acanthophoenix,-21.199,55.4104,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.19988,55.50671,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.19988,55.50671,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.2918,55.69856,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.38285,55.7942,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.38285,55.7942,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.38285,55.7942,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.20218,55.79568,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.29252,55.79494,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11185,55.79641,France,RÈunion
Acanthophoenix,-21.10868,55.41136,France,RÈunion
Acanthophoenix,-21.11185,55.79641,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.2007,55.60303,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11038,55.60389,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.29103,55.60217,France,RÈunion
Acanthophoenix,-21.38213,55.69776,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02005,55.60473,France,RÈunion
Acanthophoenix,-21.02005,55.60473,France,RÈunion
Acanthophoenix,-21.02005,55.60473,France,RÈunion
Acanthophoenix,-21.02005,55.60473,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.01923,55.50851,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.10955,55.50761,France,RÈunion
Acanthophoenix,-21.20147,55.69935,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.05317,55.61156,France,RÈunion
Acanthophoenix,-21.14389,55.71142,France,RÈunion
Acanthophoenix,-21.32678,55.68242,France,RÈunion
Acanthophoenix,-21.38214,55.69777,France,RÈunion
Acanthophoenix,-21.38214,55.69777,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.01923,55.50851,France,RÈunion
Acanthophoenix,-21.01923,55.50851,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.02004,55.60472,France,RÈunion
Acanthophoenix,-21.01923,55.50851,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11114,55.70014,France,RÈunion
Acanthophoenix,-20.92804,55.41327,France,RÈunion
Acanthophoenix,-20.92804,55.41327,France,RÈunion
Acanthophoenix,-20.92804,55.41327,France,RÈunion
Acanthophoenix,-21.30031,55.80285,France,RÈunion
Acanthophoenix,-21.36672,55.70479,France,RÈunion
Acanthophoenix,-21.30374,55.57098,France,RÈunion
Acanthophoenix,-21.31204,55.63879,France,RÈunion
Acanthophoenix,-21.34827,55.69584,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.11037,55.60387,France,RÈunion
Acanthophoenix,-21.38214,55.69777,France,RÈunion
Acoelorraphe,25.323294,-80.832392,United States of America,Florida
Acoelorraphe,25.322592,-80.833815,United States of America,Florida
Acoelorraphe,25.323948,-80.832072,United States of America,Florida
Acoelorraphe,25.282622,-80.799918,United States of America,Florida
Acoelorraphe,25.983377,-81.053879,United States of America,Florida
Acoelorraphe,17.36881,-88.516041,Belize,Belize
Acoelorraphe,25.253746,-80.786481,United States of America,Florida
Acoelorraphe,25.210298,-80.838201,United States of America,Florida
Acoelorraphe,12.387722,-83.635555,Nicaragua,Atl√°ntico Sur
Acoelorraphe,25.432929,-80.73622,United States of America,Florida
Acoelorraphe,6.260748,-75.577804,Colombia,Antioquia
Acoelorraphe,18.084003,-88.557688,Belize,Orange Walk
Acoelorraphe,25.32326,-80.832669,United States of America,Florida
Acoelorraphe,25.328197,-80.832578,United States of America,Florida
Acoelorraphe,17.254997,-88.393162,Belize,Belize
Acoelorraphe,17.772512,-88.529619,Belize,Belize
Acoelorraphe,16.98708,-88.977763,Belize,Cayo
Acoelorraphe,25.29836,-80.798235,United States of America,Florida
Acoelorraphe,25.141655,-80.923653,United States of America,Florida
Acoelorraphe,25.32727,-80.79884,United States of America,Florida
Acoelorraphe,27.757128,-80.415139,United States of America,Florida
Acoelorraphe,28.412342,-81.481138,United States of America,Florida
Acoelorraphe,17.188432,-88.389988,Belize,Belize
Acoelorraphe,18.405692,-92.64786,Mexico,Tabasco
Acoelorraphe,24.703621,-81.155178,United States of America,Florida
Acoelorraphe,17.800958,-93.49589,Mexico,Tabasco
Acoelorraphe,17.29288,-88.599768,Belize,Cayo
Acoelorraphe,25.241646,-80.808013,United States of America,Florida
Acoelorraphe,25.322359,-80.833473,United States of America,Florida
Acoelorraphe,25.327854,-80.799049,United States of America,Florida
Acoelorraphe,25.290369,-80.798317,United States of America,Florida
Acoelorraphe,25.275167,-80.79837,United States of America,Florida
Acoelorraphe,25.347305,-80.825891,United States of America,Florida
Acoelorraphe,25.32322,-80.832755,United States of America,Florida
Acoelorraphe,26.485668,-80.15869,United States of America,Florida
Acoelorraphe,25.323255,-80.833174,United States of America,Florida
Acoelorraphe,21.273756,-87.15703,Mexico,Quintana Roo
Acoelorraphe,14.90556,-92.263421,Mexico,Chiapas
Acoelorraphe,25.373188,-80.814399,United States of America,Florida
Acoelorraphe,25.432303,-80.719655,United States of America,Florida
Acoelorraphe,13.560889,-84.304361,Nicaragua,Atl√°ntico Norte
Acoelorraphe,18.508032,-92.627506,Mexico,Tabasco
Acoelorraphe,25.382262,-80.608234,United States of America,Florida
Acoelorraphe,25.323177,-80.832725,United States of America,Florida
Acoelorraphe,25.253974,-80.798501,United States of America,Florida
Acoelorraphe,25.341544,-80.831909,United States of America,Florida
Acoelorraphe,26.07211,-80.311501,United States of America,Florida
Acoelorraphe,21.233502,-87.187843,Mexico,Quintana Roo
Acoelorraphe,21.237897,-87.330377,Mexico,Quintana Roo
Acoelorraphe,18.460203,-92.457624,Mexico,Tabasco
Acoelorraphe,18.473514,-92.459469,Mexico,Tabasco
Acoelorraphe,18.224973,-93.949136,Mexico,Tabasco
Acoelorraphe,18.472547,-92.452633,Mexico,Tabasco
Acoelorraphe,18.577856,-92.628298,Mexico,Tabasco
Acoelorraphe,12.309528,-83.696611,Nicaragua,Atl√°ntico Sur
Acoelorraphe,14.738976,-84.438818,Honduras,Gracias a Dios
Acoelorraphe,18.17411,-94.22794,Mexico,Veracruz
Acoelorraphe,25.286616,-80.898651,United States of America,Florida
Acoelorraphe,25.19094,-80.889563,United States of America,Florida
Acoelorraphe,25.32311,-80.832489,United States of America,Florida
Acoelorraphe,25.323182,-80.832762,United States of America,Florida
Acoelorraphe,25.142798,-80.926666,United States of America,Florida
Acoelorrhaphe,38.614111,-90.258889,United States of America,Missouri
Acoelorrhaphe,25.678816,-80.273834,United States of America,
Acoelorrhaphe,22.0689,-84.0219,Cuba,Pinar del R√≠o
Acoelorrhaphe,27.7769,-82.2511,United States of America,Florida
Acrocomia,15.908826,-96.133946,Mexico,Oaxaca
Acrocomia,10.615278,-85.4525,Costa Rica,Guanacaste
Acrocomia,13.66933,-89.24709,El Salvador,
Acrocomia,-7.910254,-34.859832,Brazil,Pernambuco
Acrocomia,20.704914,-105.186313,Mexico,Jalisco
Acrocomia,15.88047,-96.304001,Mexico,Oaxaca
Acrocomia,-25.251739,-57.564319,Paraguay,Asunci√≥n
Acrocomia,21.264279,-98.776576,Mexico,San Luis Potos√≠
Acrocomia,11.489292,-85.531611,Nicaragua,Lago Nicaragua
Acrocomia,11.489292,-85.531611,Nicaragua,Lago Nicaragua
Acrocomia,18.442294,-69.955797,Dominican Republic,Distrito Nacional
Acrocomia,-2.744622,-60.043522,Brazil,Amazonas
Acrocomia,4.172801,-61.007319,Brazil,Roraima
Acrocomia,-2.644067,-56.737454,Brazil,Amazonas
Acrocomia,-7.251389,-37.457779,Brazil,Para√≠ba
Acrocomia,12.847917,-86.64875,Nicaragua,Le√≥n
Acrocomia,-27.282852,-55.574321,Argentina,Misiones
Acrocomia,4.444103,-74.555633,Colombia,Cundinamarca
Acrocomia,5.467538,-72.459367,Colombia,Casanare
Acrocomia,14.37506,-89.39853,El Salvador,
Acrocomia,21.843743,-105.172771,Mexico,Nayarit
Acrocomia,21.683855,-105.047639,Mexico,Nayarit
Acrocomia,18.36685,-65.701121,Puerto Rico,Luquillo
Acrocomia,-8.70462,-35.122017,Brazil,Pernambuco
Acrocomia,18.446186,-69.945936,Dominican Republic,Distrito Nacional
Acrocomia,10.005058,-84.291306,Costa Rica,Alajuela
Acrocomia,14.00675,-87.000164,Honduras,Francisco Moraz√°n
Acrocomia,-19.485278,-45.623611,Brazil,Mg
Acrocomia,-22.3722,-46.9422,Brazil,S√£o Paulo
Acrocomia,-26.226389,-58.190278,Argentina,Formosa
Acrocomia,19.597884,-96.377451,Mexico,Veracruz
Acrocomia,14.006587,-87.000244,Honduras,Francisco Moraz√°n
Acrocomia,-15.736944,-47.918888,Brazil,Df
Acrocomia,14.005779,-86.997933,Honduras,Francisco Moraz√°n
Acrocomia,-7.0422,-39.2836,Brazil,Cear√°
Acrocomia,-6.9633,-35.6917,Brazil,Para√≠ba
Acrocomia,-7.1708,-35.8536,Brazil,Para√≠ba
Acrocomia,-7.1151,-34.8631,Brazil,Para√≠ba
Acrocomia,18.362793,-65.685291,Puerto Rico,Luquillo
Acrocomia,5.958388,-75.827433,Colombia,Antioquia
Acrocomia,-25.615417,-54.477444,Brazil,Pr
Acrocomia,5.055659,-75.495525,Colombia,Caldas
Acrocomia,10.838954,-60.94234,Trinidad and Tobago,Sangre Grande
Acrocomia,-16.835833,-43.034722,Brazil,Minas Gerais
Acrocomia,-21.213125,-48.489052,Brazil,S√£o Paulo
Acrocomia,-7.741111,-35.180556,Brazil,Pernambuco
Acrocomia,28.6195,-82.3656,United States of America,Florida
Acrocomia,28.6195,-82.3656,United States of America,Florida
Acrocomia,10.194833,-84.847974,Costa Rica,Puntarenas
Acrocomia,16.81111,-98.67673,Mexico,Guerrero
Acrocomia,16.8111,-98.6767,Mexico,Guerrero
Acrocomia,16.427194,-93.991395,Mexico,Chiapas
Acrocomia,19.59305,-96.38041,Mexico,Veracruz
Acrocomia,8.640595,98.248672,Thailand,
Acrocomia,-22.589167,-43.435,Brazil,Rio de Janeiro
Acrocomia,20.906226,-105.382447,Mexico,Nayarit
Acrocomia,-22.589167,-43.45,Brazil,Rio de Janeiro
Acrocomia,19.601709,-96.380451,Mexico,Veracruz
Acrocomia,19.601709,-96.380451,Mexico,Veracruz
Acrocomia,19.601709,-96.380451,Mexico,Veracruz
Acrocomia,-21.491327,-56.40308,Brazil,
Acrocomia,-19.588499,-56.087017,Brazil,
Acrocomia,12.301194,-85.318861,Nicaragua,Chontales
Acrocomia,17.338194,-95.983361,Mexico,Oaxaca
Acrocomia,-24.12,-53.64,Brazil,Paran√°
Acrocomia,6.276806,-71.767056,Colombia,Arauca
Acrocomia,-14.539444,-55.79,Brazil,Mato Grosso
Acrocomia,-22.77823,-47.82382,Brazil,S√£o Paulo
Acrocomia,-20.095917,-55.965729,Brazil,
Acrocomia,-28.01616,-58.028306,Argentina,Corrientes
Acrocomia,-24.056567,-53.057311,Brazil,Paran√°
Acrocomia,18.308663,-94.695829,Mexico,Veracruz
Acrocomia,-22.817997,-47.062842,Brazil,S√£o Paulo
Acrocomia,-19.0092,-57.6533,Brazil,Mato Grosso do Sul
Acrocomia,-20.4422,-54.8603,Brazil,Mato Grosso do Sul
Acrocomia,-9.8181,-48.3233,Brazil,Tocantins
Acrocomia,-21.1211,-56.4819,Brazil,Mato Grosso do Sul
Acrocomia,-8.0539,-34.8811,Brazil,Pernambuco
Acrocomia,-22.5361,-55.7256,Brazil,Mato Grosso do Sul
Acrocomia,6.454583,-75.708944,Colombia,Antioquia
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.2633,-38.9331,Brazil,Cear√°
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-4.3833,-44.3333,Brazil,Maranh√£o
Acrocomia,-21.080833,-52.164211,Brazil,Mato Grosso do Sul
Acrocomia,-22.35927,-52.99531,Brazil,Mato Grosso do Sul
Acrocomia,-22.5372,-42.9819,Brazil,Rio de Janeiro
Acrocomia,5.028839,-73.020216,Colombia,Boyac√°
Acrocomia,-22.929694,-53.096472,Brazil,Pr
Acrocomia,-18.111944,-43.520833,Brazil,Minas Gerais
Acrocomia,-18.111944,-43.520833,Brazil,Minas Gerais
Acrocomia,-18.111944,-43.520833,Brazil,Minas Gerais
Acrocomia,10.342023,-85.368218,Costa Rica,Guanacaste
Acrocomia,10.342023,-85.368218,Costa Rica,Guanacaste
Acrocomia,10.342023,-85.368218,Costa Rica,Guanacaste
Acrocomia,-20.468029,-54.432064,Brazil,
Acrocomia,-20.095917,-55.965729,Brazil,
Acrocomia,18.172375,-94.291939,Mexico,Veracruz
Acrocomia,-23.660944,-53.922889,Brazil,Pr
Acrocomia,9.383694,-84.141541,Costa Rica,
Acrocomia,3.376259,-76.533388,Colombia,Valle del Cauca
Acrocomia,-5.6511,-48.1244,Brazil,Tocantins
Acrocomia,18.0833,-66.3667,Puerto Rico,Puerto Rico
Acrocomia,-8.0539,-34.8811,Brazil,Pernambuco
Acrocomia,6.815861,-70.997064,Colombia,Arauca
Acrocomia,-13.311861,-46.106333,Brazil,Goi√°s
Acrocomia,-29.871611,-59.39827,Argentina,Corrientes
Acrocomia,-21.09,-45.5658,Brazil,Minas Gerais
Acrocomia,-16.0706,-57.6789,Brazil,Mato Grosso
Acrocomia,-20.266062,-56.304588,Brazil,
Acrocomia,7.24917,-73.21028,Colombia,Santander
Acrocomia,17.994861,-96.86825,Mexico,Oaxaca
Acrocomia,-17.774583,-44.143608,Brazil,Minas Gerais
Acrocomia,-8.27944,-35.030422,Brazil,Pernambuco
Acrocomia,-8.27944,-35.030422,Brazil,Pernambuco
Acrocomia,-1.619167,-48.976111,Brazil,Par√°
Acrocomia,-1.619167,-48.976111,Brazil,Par√°
Acrocomia,-1.619167,-48.976111,Brazil,Par√°
Acrocomia,-7.581808,-39.300127,Brazil,Cear√°
Acrocomia,-7.829461,-38.802705,Brazil,Pernambuco
Acrocomia,-22.7444,-42.8594,Brazil,Rio de Janeiro
