Name,Latitude,Longitude,Country,State/Province
Howea,-31.520627,159.052853,Australia,New South Wales
Howea,-31.560891,159.076415,Australia,New South Wales
Howea,-31.552323,159.085027,Australia,New South Wales
Howea,-31.549021,159.085403,Australia,New South Wales
Howea,-31.548551,159.086119,Australia,New South Wales
Howea,-31.548551,159.086119,Australia,New South Wales
Howea,-31.548551,159.086119,Australia,New South Wales
Howea,-31.552323,159.085027,Australia,New South Wales
Howea,-31.548551,159.086119,Australia,New South Wales
Howea,-31.574101,159.075383,Australia,New South Wales
Howea,-31.576598,159.078768,Australia,New South Wales
Howea,-31.547479,159.0836,Australia,New South Wales
Howea,-31.576598,159.078768,Australia,New South Wales
Howea,-31.549021,159.085403,Australia,New South Wales
Howea,-31.576598,159.078768,Australia,New South Wales
Howea,-31.575046,159.078334,Australia,New South Wales
Howea,-31.547479,159.0836,Australia,New South Wales
Howea,-31.575046,159.078334,Australia,New South Wales
Howea,-31.547479,159.0836,Australia,New South Wales
Howea,-31.575046,159.078334,Australia,New South Wales
Howea,-31.575046,159.078334,Australia,New South Wales
Howea,-31.534192,159.078795,Australia,New South Wales
Howea,-31.535499,159.080787,Australia,New South Wales
Howea,-31.535499,159.080787,Australia,New South Wales
Howea,-31.534192,159.078795,Australia,New South Wales
Howea,-31.531387,159.076886,Australia,New South Wales
Howea,-31.531387,159.076886,Australia,New South Wales
Howea,-31.516262,159.048363,Australia,New South Wales
Howea,-31.531387,159.076886,Australia,New South Wales
Howea,-31.553875,159.085839,Australia,New South Wales
Howea,-31.56598,159.076135,Australia,New South Wales
Howea,-31.553875,159.085839,Australia,New South Wales
Howea,-31.56598,159.076135,Australia,New South Wales
Howea,-31.516262,159.048363,Australia,New South Wales
Howea,-31.553875,159.085839,Australia,New South Wales
Howea,-31.516262,159.048363,Australia,New South Wales
Howea,-31.553875,159.085839,Australia,New South Wales
Howea,-31.553875,159.085839,Australia,New South Wales
Howea,-31.516326,159.043814,Australia,New South Wales
Howea,-31.56598,159.076135,Australia,New South Wales
Howea,-31.516326,159.043814,Australia,New South Wales
Howea,-31.516326,159.043814,Australia,New South Wales
Howea,-31.56598,159.076135,Australia,New South Wales
Howea,-31.561353,159.087848,Australia,New South Wales
Howea,-31.519605,159.058139,Australia,New South Wales
Howea,-31.561353,159.087848,Australia,New South Wales
Howea,-31.561353,159.087848,Australia,New South Wales
Howea,-31.519605,159.058139,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.536817,159.080293,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.518943,159.064816,Australia,New South Wales
Howea,-31.519021,159.071283,Australia,New South Wales
Howea,-31.516326,159.043814,Australia,New South Wales
Howea,-31.536817,159.080293,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.518943,159.064816,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.519021,159.071283,Australia,New South Wales
Howea,-31.562083,159.089472,Australia,New South Wales
Howea,-31.519021,159.071283,Australia,New South Wales
Howea,-31.536817,159.080293,Australia,New South Wales
Howea,-31.519605,159.058139,Australia,New South Wales
Howea,-31.518943,159.064816,Australia,New South Wales
Howea,-31.536817,159.080293,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.562083,159.089472,Australia,New South Wales
Howea,-31.519021,159.071283,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.518943,159.064816,Australia,New South Wales
Howea,-31.566152,159.07564,Australia,New South Wales
Howea,-31.562083,159.089472,Australia,New South Wales
Howea,-31.562083,159.089472,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.532011,159.07558,Australia,New South Wales
Howea,-31.528052,159.071838,Australia,New South Wales
Howea,-31.532011,159.07558,Australia,New South Wales
Howea,-31.528052,159.071838,Australia,New South Wales
Howea,-31.529096,159.077,Australia,New South Wales
Howea,-31.532011,159.07558,Australia,New South Wales
Howea,-31.528052,159.071838,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.527894,159.079064,Australia,New South Wales
Howea,-31.527894,159.079064,Australia,New South Wales
Howea,-31.529096,159.077,Australia,New South Wales
Howea,-31.535771,159.07867,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.527894,159.079064,Australia,New South Wales
Howea,-31.527894,159.079064,Australia,New South Wales
Howea,-31.529096,159.077,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.546748,159.083547,Australia,New South Wales
Howea,-31.546748,159.083547,Australia,New South Wales
Howea,-31.556103,159.08582,Australia,New South Wales
Howea,-31.577857,159.084829,Australia,New South Wales
Howea,-31.577857,159.084829,Australia,New South Wales
Howea,-31.556103,159.08582,Australia,New South Wales
Howea,-31.57756,159.083838,Australia,New South Wales
Howea,-31.57756,159.083838,Australia,New South Wales
Howea,-31.557373,159.088614,Australia,New South Wales
Howea,-31.557373,159.088614,Australia,New South Wales
Howea,-31.57756,159.083838,Australia,New South Wales
Howea,-31.557373,159.088614,Australia,New South Wales
Howea,-31.543321,159.081974,Australia,New South Wales
Howea,-31.543321,159.081974,Australia,New South Wales
Howea,-31.543321,159.081974,Australia,New South Wales
Howea,-31.543321,159.081974,Australia,New South Wales
Howea,-31.5552,159.086989,Australia,New South Wales
Howea,-31.578651,159.085388,Australia,New South Wales
Howea,-31.5552,159.086989,Australia,New South Wales
Howea,-31.578651,159.085388,Australia,New South Wales
Howea,-31.5552,159.086989,Australia,New South Wales
Howea,-31.578651,159.085388,Australia,New South Wales
Howea,-31.565384,159.076113,Australia,New South Wales
Howea,-31.554275,159.093278,Australia,New South Wales
Howea,-31.565384,159.076113,Australia,New South Wales
Howea,-31.565384,159.076113,Australia,New South Wales
Howea,-31.555098,159.091825,Australia,New South Wales
Howea,-31.554441,159.089085,Australia,New South Wales
Howea,-31.554441,159.089085,Australia,New South Wales
Howea,-31.560038,159.097088,Australia,New South Wales
Howea,-31.560038,159.097088,Australia,New South Wales
Howea,-31.560038,159.097088,Australia,New South Wales
Howea,-31.554441,159.089085,Australia,New South Wales
Howea,-31.560038,159.097088,Australia,New South Wales
Howea,-31.57959,159.083407,Australia,New South Wales
Howea,-31.560491,159.094054,Australia,New South Wales
Howea,-31.560038,159.097088,Australia,New South Wales
Howea,-31.57959,159.083407,Australia,New South Wales
Howea,-31.527596,159.07959,Australia,New South Wales
Howea,-31.560491,159.094054,Australia,New South Wales
Howea,-31.527596,159.07959,Australia,New South Wales
Howea,-31.525519,159.067402,Australia,New South Wales
Howea,-31.525519,159.067402,Australia,New South Wales
Howea,-31.522849,159.066378,Australia,New South Wales
Howea,-31.522849,159.066378,Australia,New South Wales
Howea,-31.522849,159.066378,Australia,New South Wales
Howea,-31.52395,159.064967,Australia,New South Wales
Howea,-31.52395,159.064967,Australia,New South Wales
Howea,-31.515659,159.044466,Australia,New South Wales
Howea,-31.545969,159.088613,Australia,New South Wales
Howea,-31.545969,159.088613,Australia,New South Wales
Howea,-31.515659,159.044466,Australia,New South Wales
Howea,-31.533535,159.076972,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.533535,159.076972,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.570897,159.090776,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.568684,159.093872,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.568684,159.093872,Australia,New South Wales
Howea,-31.570897,159.090776,Australia,New South Wales
Howea,-31.548881,159.092546,Australia,New South Wales
Howea,-31.561019,159.087869,Australia,New South Wales
Howea,-31.523997,159.062892,Australia,New South Wales
Howea,-31.561019,159.087869,Australia,New South Wales
Howea,-31.523997,159.062892,Australia,New South Wales
Howea,-31.561019,159.087869,Australia,New South Wales
Howea,-31.548881,159.092546,Australia,New South Wales
Howea,-31.523997,159.062892,Australia,New South Wales
Howea,-31.523997,159.062892,Australia,New South Wales
Howea,-31.525408,159.07231,Australia,New South Wales
Howea,-31.548881,159.092546,Australia,New South Wales
Howea,-31.525408,159.07231,Australia,New South Wales
Howea,-31.525408,159.07231,Australia,New South Wales
Howea,-31.548881,159.092546,Australia,New South Wales
Howea,-31.525408,159.07231,Australia,New South Wales
Howea,-31.532443,159.07695,Australia,New South Wales
Howea,-31.532443,159.07695,Australia,New South Wales
Howea,-31.532443,159.07695,Australia,New South Wales
Howea,-31.544051,159.08287,Australia,New South Wales
Howea,-31.544051,159.08287,Australia,New South Wales
Howea,-31.55961,159.076814,Australia,New South Wales
Howea,-31.532443,159.07695,Australia,New South Wales
Howea,-31.55961,159.076814,Australia,New South Wales
Howea,-31.560009,159.099016,Australia,New South Wales
Howea,-31.553536,159.093067,Australia,New South Wales
Howea,-31.517771,159.041718,Australia,New South Wales
Howea,-31.553536,159.093067,Australia,New South Wales
Howea,-31.553536,159.093067,Australia,New South Wales
Howea,-31.54624,159.08814,Australia,New South Wales
Howea,-31.54624,159.08814,Australia,New South Wales
Howea,-31.517771,159.041718,Australia,New South Wales
Howea,-31.54624,159.08814,Australia,New South Wales
Howea,-31.560009,159.099016,Australia,New South Wales
Howea,-31.517771,159.041718,Australia,New South Wales
Howea,-31.574093,159.073096,Australia,New South Wales
Howea,-31.54624,159.08814,Australia,New South Wales
Howea,-31.517771,159.041718,Australia,New South Wales
Howea,-31.558419,159.07654,Australia,New South Wales
Howea,-31.577207,159.084891,Australia,New South Wales
Howea,-31.574093,159.073096,Australia,New South Wales
Howea,-31.517771,159.041718,Australia,New South Wales
Howea,-31.55992,159.098142,Australia,New South Wales
Howea,-31.574093,159.073096,Australia,New South Wales
Howea,-31.54624,159.08814,Australia,New South Wales
Howea,-31.55992,159.098142,Australia,New South Wales
Howea,-31.560396,159.088142,Australia,New South Wales
Howea,-31.558419,159.07654,Australia,New South Wales
Howea,-31.560396,159.088142,Australia,New South Wales
Howea,-31.560396,159.088142,Australia,New South Wales
Howea,-31.577207,159.084891,Australia,New South Wales
Howea,-31.553048,159.081319,Australia,New South Wales
Howea,-31.560396,159.088142,Australia,New South Wales
Howea,-31.560396,159.088142,Australia,New South Wales
Howea,-31.557586,159.094536,Australia,New South Wales
Howea,-31.557586,159.094536,Australia,New South Wales
Howea,-31.576775,159.083531,Australia,New South Wales
Howea,-31.576775,159.083531,Australia,New South Wales
Howea,-31.544159,159.084103,Australia,New South Wales
Howea,-31.576775,159.083531,Australia,New South Wales
Howea,-31.546924,159.091185,Australia,New South Wales
Howea,-31.546924,159.091185,Australia,New South Wales
Howea,-31.544159,159.084103,Australia,New South Wales
Howea,-31.544159,159.084103,Australia,New South Wales
Howea,-31.544159,159.084103,Australia,New South Wales
Howea,-31.56257,159.088576,Australia,New South Wales
Howea,-31.56257,159.088576,Australia,New South Wales
Howea,-31.558966,159.095401,Australia,New South Wales
Howea,-31.558966,159.095401,Australia,New South Wales
Howea,-31.521698,159.058372,Australia,New South Wales
Howea,-31.558966,159.095401,Australia,New South Wales
Howea,-31.543718,159.082511,Australia,New South Wales
Howea,-31.521752,159.058372,Australia,New South Wales
Howea,-31.558966,159.095401,Australia,New South Wales
Howea,-31.521752,159.058372,Australia,New South Wales
Howea,-31.521698,159.058372,Australia,New South Wales
Howea,-31.521752,159.058372,Australia,New South Wales
Howea,-31.570509,159.075801,Australia,New South Wales
Howea,-31.543718,159.082511,Australia,New South Wales
Howea,-31.521698,159.058372,Australia,New South Wales
Howea,-31.521698,159.058372,Australia,New South Wales
Howea,-31.570509,159.075801,Australia,New South Wales
Howea,-31.574265,159.085732,Australia,New South Wales
Howea,-31.574265,159.085732,Australia,New South Wales
Howea,-31.513345,159.054544,Australia,New South Wales
Howea,-31.574265,159.085732,Australia,New South Wales
Howea,-31.51857,159.070956,Australia,New South Wales
Howea,-31.513345,159.054544,Australia,New South Wales
Howea,-31.51857,159.070956,Australia,New South Wales
Howea,-31.51857,159.070956,Australia,New South Wales
Howea,-31.565751,159.094786,Australia,New South Wales
Howea,-31.565327,159.094617,Australia,New South Wales
Howea,-31.565751,159.094786,Australia,New South Wales
Howea,-31.565327,159.094617,Australia,New South Wales
Howea,-31.565751,159.094786,Australia,New South Wales
Howea,-31.571285,159.090492,Australia,New South Wales
Howea,-31.571285,159.090492,Australia,New South Wales
Howea,-31.569579,159.091544,Australia,New South Wales
Howea,-31.567972,159.092375,Australia,New South Wales
Howea,-31.571285,159.090492,Australia,New South Wales
Howea,-31.571285,159.090492,Australia,New South Wales
Howea,-31.569579,159.091544,Australia,New South Wales
Howea,-31.567972,159.092375,Australia,New South Wales
Howea,-31.570509,159.075801,Australia,New South Wales
Howea,-31.530343,159.072798,Australia,New South Wales
Howea,-31.530343,159.072798,Australia,New South Wales
Howea,-31.574244,159.076658,Australia,New South Wales
Howea,-31.586847,159.078776,Australia,New South Wales
Howea,-31.580431,159.080921,Australia,New South Wales
Howea,-31.560622,159.088617,Australia,New South Wales
Howea,-31.562362,159.076132,Australia,New South Wales
Howea,-31.513872,159.044339,Australia,New South Wales
Howea,-31.562083,159.089472,Australia,New South Wales
Howea,-31.517303,159.061255,Australia,New South Wales
Howea,-31.564419,159.075744,Australia,New South Wales
Howea,-31.532011,159.07558,Australia,New South Wales
Howea,-31.560891,159.076415,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.53348,159.077056,Australia,New South Wales
Howea,-31.560891,159.076415,Australia,New South Wales
Howea,-31.5181,159.053062,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.517345,159.047332,Australia,New South Wales
Howea,-31.529096,159.077,Australia,New South Wales
Howea,-31.528052,159.071838,Australia,New South Wales
Howea,-31.577857,159.084829,Australia,New South Wales
Howea,-31.57756,159.083838,Australia,New South Wales
Howea,-31.556915,159.085821,Australia,New South Wales
Howea,-31.568479,159.076168,Australia,New South Wales
Howea,-31.527894,159.079064,Australia,New South Wales
Howea,-31.565384,159.076113,Australia,New South Wales
Howea,-31.554275,159.093278,Australia,New South Wales
Howea,-31.543321,159.081974,Australia,New South Wales
Howea,-31.578651,159.085388,Australia,New South Wales
Howea,-31.57959,159.083407,Australia,New South Wales
Howea,-31.525519,159.067402,Australia,New South Wales
Howea,-31.560491,159.094054,Australia,New South Wales
Howea,-31.522849,159.066378,Australia,New South Wales
Howea,-31.515659,159.044466,Australia,New South Wales
Howea,-31.533535,159.076972,Australia,New South Wales
Howea,-31.544477,159.080437,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.568684,159.093872,Australia,New South Wales
Howea,-31.563503,159.09628,Australia,New South Wales
Howea,-31.544477,159.080437,Australia,New South Wales
Howea,-31.62724,159.09274,Australia,New South Wales
Howea,-31.62724,159.09274,Australia,New South Wales
Howea,-31.62724,159.09274,Australia,New South Wales
Howea,-31.62724,159.09274,Australia,New South Wales
Howea,-31.580224,159.079803,Australia,New South Wales
Howea,-31.580224,159.079803,Australia,New South Wales
Howea,-31.580224,159.079803,Australia,New South Wales
Howea,-31.580224,159.079803,Australia,New South Wales
Howea,-33.734847,151.154586,Australia,New South Wales
Hydriastele,-19.3,146.8,Australia,Queensland
Hydriastele,-19.3,146.8,Australia,Queensland
Hydriastele,-19.3,146.8,Australia,Queensland
Hydriastele,-19.3,146.8,Australia,Queensland
Hydriastele,-19.3,146.8,Australia,Queensland
Hydriastele,-16.9167,145.7667,Australia,Queensland
Hydriastele,-16.9167,145.7667,Australia,Queensland
Hydriastele,-16.9167,145.7667,Australia,Queensland
Hydriastele,-16.9167,145.7667,Australia,Queensland
Hydriastele,-11.671306,130.700604,Australia,Northern Territory
Hydriastele,-12.7589,132.9453,Australia,Northern Territory
Hydriastele,-15.379304,144.978337,Australia,Queensland
Hydriastele,-15.379304,144.978337,Australia,Queensland
Hydriastele,-12.403153,136.828171,Australia,Northern Territory
Hydriastele,-12.4614,142.9247,Australia,Queensland
Hydriastele,-12.4614,142.9247,Australia,Queensland
Hydriastele,-12.4614,142.9247,Australia,Queensland
Hydriastele,-12.4614,142.9247,Australia,Queensland
Hydriastele,-12.4614,142.9247,Australia,Queensland
Hydriastele,-0.757333,131.815167,Indonesia,Papua Barat
Hydriastele,-0.76,132.28,Indonesia,
Hydriastele,-0.83,132.46,Indonesia,
Hydriastele,-0.78,131.82,Indonesia,
Hydriastele,-0.81,132.45,Indonesia,
Hydriastele,-0.83,132.53,Indonesia,
Hydriastele,-0.76,132.28,Indonesia,
Hydriastele,-0.763056,132.266667,Indonesia,New Guinea
Hydriastele,-0.763056,132.266667,Indonesia,New Guinea
Hydriastele,-0.763333,132.283333,Indonesia,New Guinea
Hydriastele,-0.763333,132.283333,Indonesia,New Guinea
Hydriastele,0.801389,128.032222,Indonesia,Maluku Islands
Hydriastele,-12.667251,142.106067,Australia,Queensland
Hydriastele,-12.667251,142.106067,Australia,Queensland
Hydriastele,0.495694,127.961722,Indonesia,Maluku Islands
Hydriastele,-6.16667,146.083,Papua New Guinea,Morobe
Hyophorbe,23.230572,120.363001,Taiwan,Tainan
Hyophorbe,23.284637,120.32892,Taiwan,Tainan
Hyophorbe,-20.046448,57.529564,Mauritius,
Hyophorbe,23.706583,120.485065,Taiwan,Taiwan
Hyophorbe,7.045909,125.508284,Philippines,Davao del Sur
Hyophorbe,-21.35441,55.73929,Réunion,
Hyophorbe,-21.31998,55.48522,Réunion,
Hyophorbe,-21.31998,55.48522,Réunion,
Hyophorbe,23.111,72.618,India,Gujarat
Hyophorbe,23.111,72.618,India,Gujarat
Hyophorbe,-21.18178,55.53505,Réunion,
